SelectionOrderAtt	ImId	correctVariant(s)	Slide_Num	Subject	FixationFrequencyPerChoiceInterval	FixationStart	TimeToFirstSelectionAtt
0	4	incorrect	3	1084 CTE	"3,-1,"	"988.567,989.933,991.633,"	-1
0	5	incorrect	3	1084 CTE	"2,-1,"	"986.867,987.733,"	-1
0	6	incorrect	3	1084 CTE	"-1,-1,"	-1	-1
1	7	correct	3	1084 CTE	"5,-1,"	"989.633,991.133,992.067,992.433,992.6,"	9.86667
0	1	MasterImage	4	1084 CTE	"11,1,"	"994.967,995.267,996.467,999.367,1000.37,1001.73,1002.63,1004.33,1005.77,1007.3,1008.9,1012.3,"	-1
0	2	incorrect	4	1084 CTE	"1,-1,"	"997.333,"	-1
0	3	incorrect	4	1084 CTE	"5,-1,"	"995.967,997.033,997.733,1001.37,1002.13,"	-1
1	4	correct	4	1084 CTE	"9,-1,"	"998.833,999.767,1000.9,1002.93,1003.1,1006.1,1006.9,1008.4,1009.8,"	16.7666
0	5	incorrect	4	1084 CTE	"1,-1,"	"998,"	-1
0	6	incorrect	4	1084 CTE	"7,-1,"	"998.267,1003.7,1004.87,1006.57,1007.8,1009.17,1010.23,"	-1
0	7	incorrect	4	1084 CTE	"3,-1,"	"998.567,1003.33,1005.3,"	-1
0	1	MasterImage	5	1084 CTE	"20,-1,"	"1012.77,1014.13,1014.67,1016.67,1017,1018.33,1020.37,1022.2,1022.37,1023.67,1024.17,1025.87,1026.97,1029.17,1030.7,1031.7,1032.1,1034.4,1035.6,1037.3,"	-1
0	2	incorrect	5	1084 CTE	"5,-1,"	"1017.67,1024.5,1033.6,1034.93,1037.77,"	-1
0	3	incorrect	5	1084 CTE	"16,1,"	"1015.13,1015.47,1017.3,1019,1019.6,1021.33,1021.7,1026.3,1027.43,1028.53,1029.57,1030.33,1032.4,1036.1,1036.47,1038.27,1042.4,"	-1
0	4	incorrect	5	1084 CTE	"1,-1,"	"1022.8,"	-1
1	5	correct	5	1084 CTE	"8,-1,"	"1024.93,1029.87,1032.63,1036.83,1037.93,1039.2,1039.43,1039.8,"	28.9666
0	6	incorrect	5	1084 CTE	"6,-1,"	"1015.83,1025.3,1026.53,1031.2,1040.23,1040.43,"	-1
0	7	incorrect	5	1084 CTE	"1,-1,"	"1027.8,"	-1
0	1	MasterImage	6	1084 CTE	"16,-1,"	"1043.1,1044.2,1044.47,1047.3,1047.63,1047.83,1048.77,1051.4,1052.23,1053.57,1054.57,1055.77,1056.53,1057.9,1060.13,1061.37,"	-1
1	2	correct	6	1084 CTE	"9,1,"	"1052.5,1053.97,1054.37,1054.83,1059.43,1059.73,1060.43,1061.67,1061.97,1064.2,"	20.9
0	3	incorrect	6	1084 CTE	"6,1,"	"1042.77,1043.67,1044.83,1046.33,1050.67,1051.77,1064.53,"	-1
0	4	incorrect	6	1084 CTE	"8,-1,"	"1045.27,1045.5,1045.73,1046.7,1048.17,1048.33,1049.27,1049.43,"	-1
0	5	incorrect	6	1084 CTE	"5,-1,"	"1055.13,1055.33,1056.3,1056.97,1062.17,"	-1
0	6	incorrect	6	1084 CTE	"4,-1,"	"1050.33,1057.27,1058.27,1059.07,"	-1
0	7	incorrect	6	1084 CTE	"3,-1,"	"1049.87,1058.67,1060.8,"	-1
0	1	MasterImage	7	1084 CTE	"13,1,-1,"	"1065.23,1066.53,1068,1069.87,1070.23,1070.7,1071.97,1072.97,1074,1074.17,1075.57,1076.8,1080.4,1083.2,"	-1
1	2	incorrect	7	1084 CTE	"5,-1,-1,"	"1068.63,1076.23,1077.83,1079.07,1080.63,"	17.6667
2	3	correct	7	1084 CTE	"8,2,1,"	"1064.7,1065.8,1067.4,1068.37,1072.33,1075.87,1077.2,1079.7,1082.97,1083.5,1086.2,"	-1
0	4	incorrect	7	1084 CTE	"3,-1,-1,"	"1073.3,1073.73,1074.4,"	-1
0	5	incorrect	7	1084 CTE	"5,1,-1,"	"1069.23,1069.57,1070.93,1071.1,1080.9,1083.87,"	-1
0	6	incorrect	7	1084 CTE	"1,-1,-1,"	"1071.73,"	-1
0	7	incorrect	7	1084 CTE	"2,-1,-1,"	"1074.87,1075.27,"	-1
0	1	MasterImage	8	1084 CTE	"7,-1,"	"1086.87,1087.4,1090.07,1091.4,1092.53,1093.6,1094.93,"	-1
0	2	incorrect	8	1084 CTE	"5,-1,"	"1088.33,1088.67,1090.47,1092.73,1094,"	-1
0	3	incorrect	8	1084 CTE	"3,1,"	"1086.47,1087.63,1088.9,1097.73,"	-1
0	4	incorrect	8	1084 CTE	"2,-1,"	"1089.2,1089.4,"	-1
0	5	incorrect	8	1084 CTE	"2,-1,"	"1092,1092.33,"	-1
0	6	incorrect	8	1084 CTE	"2,-1,"	"1090.67,1091.17,"	-1
1	7	correct	8	1084 CTE	"8,-1,"	"1089.57,1089.8,1093.07,1094.5,1094.73,1095.33,1095.57,1095.73,"	10.7
0	1	MasterImage	9	1084 CTE	"13,-1,"	"1098.57,1099.8,1100.47,1101.5,1102.57,1103.5,1104.4,1105.5,1106.93,1109.07,1109.93,1111.37,1112.93,"	-1
0	2	incorrect	9	1084 CTE	"1,1,"	"1108.03,1116.8,"	-1
0	3	incorrect	9	1084 CTE	"6,-1,"	"1098.17,1099.23,1099.57,1102.27,1105.93,1107.57,"	-1
0	4	incorrect	9	1084 CTE	"10,-1,"	"1100.77,1100.93,1101.83,1102,1103.03,1103.87,1110.7,1110.9,1111.87,1113.37,"	-1
1	5	correct	9	1084 CTE	"5,1,"	"1108.4,1109.37,1110.33,1112.47,1113.83,1116.97,"	18.1
0	6	incorrect	9	1084 CTE	"4,-1,"	"1106.27,1106.67,1114.33,1114.6,"	-1
0	7	incorrect	9	1084 CTE	"1,-1,"	"1104.8,"	-1
0	1	MasterImage	10	1084 CTE	"28,2,-1,"	"1117.7,1118.1,1119.1,1119.27,1120.6,1121.83,1124.13,1124.33,1125.5,1126.8,1127.7,1129.93,1131.73,1131.9,1134.8,1135.13,1135.9,1136.83,1137.9,1138.2,1138.97,1141.2,1142.63,1143.17,1144.13,1145.27,1146.37,1146.53,1152.97,1155.27,"	-1
2	2	correct	10	1084 CTE	"6,6,-1,"	"1120.17,1130.23,1132.57,1137.43,1138.53,1139.33,1150.97,1152.57,1153.37,1153.53,1154.83,1155.67,"	-1
0	3	incorrect	10	1084 CTE	"17,4,-1,"	"1117.27,1118.33,1119.7,1119.97,1121.13,1127.23,1133.4,1134.53,1135.5,1136.23,1139.8,1140.23,1141.63,1143.47,1143.83,1144.77,1145.63,1150.47,1151.53,1151.73,1154.27,"	-1
0	4	incorrect	10	1084 CTE	"5,-1,-1,"	"1122.6,1123.07,1123.63,1123.87,1124.67,"	-1
0	5	incorrect	10	1084 CTE	"2,1,-1,"	"1131.1,1132.17,1156.2,"	-1
1	6	incorrect	10	1084 CTE	"14,-1,-1,"	"1126.17,1128.1,1128.6,1129.67,1133.83,1137.13,1140.6,1142.17,1142.33,1145.93,1146.83,1147.03,1147.4,1147.63,"	32.5
0	7	incorrect	10	1084 CTE	"4,-1,-1,"	"1123.27,1125,1125.93,1147.9,"	-1
0	1	MasterImage	11	1084 CTE	"30,2,3,-1,"	"1159.23,1159.83,1160.47,1162.87,1163.27,1164.77,1166.83,1167.87,1168.83,1169.03,1169.93,1170.1,1171.87,1174.57,1176.03,1177.1,1177.3,1181.9,1183.33,1183.77,1184.37,1185.13,1186.53,1190.93,1191.63,1192.5,1193.97,1195.1,1195.33,1196.13,1200.2,1202.27,1206.67,1206.87,1207.7,"	-1
0	2	incorrect	11	1084 CTE	"6,3,-1,-1,"	"1164.3,1164.47,1165.47,1177.87,1185.43,1186.1,1199.67,1199.83,1201.6,"	-1
1	3	incorrect	11	1084 CTE	"14,1,3,1,"	"1158.77,1161.6,1162.13,1163.73,1165.93,1167.4,1178.5,1179.17,1182.77,1184.6,1186.9,1192.07,1195.57,1197.07,1201.97,1206.07,1206.3,1208,1211.33,"	40.4333
0	4	incorrect	11	1084 CTE	"13,-1,-1,-1,"	"1168.23,1169.3,1169.47,1169.73,1173.8,1175.03,1175.63,1180.13,1187.47,1188.53,1190.3,1190.5,1191.3,"	-1
0	5	incorrect	11	1084 CTE	"3,-1,-1,-1,"	"1176.53,1177.6,1197.73,"	-1
3	6	correct	11	1084 CTE	"6,-1,4,-1,"	"1166.33,1167.57,1176.3,1178.8,1181.07,1182.33,1205.2,1205.6,1206.47,1207.37,"	-1
2	7	incorrect	11	1084 CTE	"12,4,1,-1,"	"1170.47,1171.2,1171.53,1172.53,1174,1175.27,1180.57,1192.83,1193.4,1194.4,1194.77,1196.63,1200.43,1202.63,1202.9,1203.13,1208.6,"	-1
0	1	MasterImage	12	1084 CTE	"28,-1,"	"1212.17,1212.7,1215,1216.03,1216.53,1217.8,1219.67,1219.93,1220.17,1222.17,1222.53,1222.73,1225.47,1225.7,1227.67,1228.17,1228.87,1230.17,1231.53,1233.07,1235.5,1238.67,1239.63,1240.1,1240.43,1241.47,1243,1244.57,"	-1
0	2	incorrect	12	1084 CTE	"9,-1,"	"1218.67,1220.63,1223.7,1238.03,1239.1,1240.93,1243.23,1244.03,1245,"	-1
1	3	correct	12	1084 CTE	"19,1,"	"1211.8,1213.2,1213.43,1215.17,1216.73,1220.33,1222.97,1223.4,1226,1228.4,1229.5,1231.9,1236.97,1237.23,1241.87,1243.8,1245.4,1245.63,1245.93,1248.87,"	36.6
0	4	incorrect	12	1084 CTE	"6,-1,"	"1218.23,1226.97,1232.23,1232.63,1233.97,1236.03,"	-1
0	5	incorrect	12	1084 CTE	"6,-1,"	"1217.07,1218.9,1221.3,1242.3,1246.2,1246.43,"	-1
0	6	incorrect	12	1084 CTE	"6,-1,"	"1215.37,1219.17,1221.6,1236.27,1236.57,1236.73,"	-1
0	7	incorrect	12	1084 CTE	"5,-1,"	"1217.3,1217.47,1227.4,1234.6,1235,"	-1
0	1	MasterImage	13	1084 CTE	"14,1,"	"1249.37,1249.7,1251.03,1251.9,1253.33,1253.5,1254.33,1255.47,1256.3,1256.5,1258.63,1259.87,1260.83,1261,1264.5,"	-1
0	2	incorrect	13	1084 CTE	"3,-1,"	"1253.07,1253.9,1254.13,"	-1
0	3	incorrect	13	1084 CTE	"6,1,"	"1250.33,1251.47,1252.43,1254.6,1256.83,1257,1264.27,"	-1
0	4	incorrect	13	1084 CTE	"4,-1,"	"1257.87,1258.4,1259.03,1259.27,"	-1
0	5	incorrect	13	1084 CTE	"3,-1,"	"1254.9,1255.13,1255.9,"	-1
0	6	incorrect	13	1084 CTE	"1,-1,"	"1257.4,"	-1
1	7	correct	13	1084 CTE	"7,-1,"	"1257.7,1259.5,1260.23,1260.43,1261.23,1261.8,1262.2,"	14.4667
0	1	MasterImage	14	1084 CTE	"12,1,"	"1264.73,1265.03,1266.13,1267.83,1270.67,1274.37,1274.57,1276.93,1278,1279.03,1280.9,1283.6,1288.3,"	-1
0	2	incorrect	14	1084 CTE	"6,-1,"	"1266.4,1276.33,1277.4,1278.5,1279.63,1284.3,"	-1
0	3	incorrect	14	1084 CTE	"3,-1,"	"1265.63,1269,1273.03,"	-1
1	4	correct	14	1084 CTE	"12,-1,"	"1268.73,1269.67,1269.87,1270.17,1270.97,1275.3,1275.47,1280.37,1280.53,1282.03,1282.53,1284.63,"	22.9
0	5	incorrect	14	1084 CTE	"9,-1,"	"1266.8,1273.7,1274,1274.87,1276.07,1279.9,1283.03,1283.23,1284.1,"	-1
0	6	incorrect	14	1084 CTE	"4,-1,"	"1267,1271.3,1271.57,1285.4,"	-1
0	7	incorrect	14	1084 CTE	"3,-1,"	"1267.27,1268.43,1273.4,"	-1
0	1	MasterImage	15	1084 CTE	"18,-1,"	"1289,1290.03,1294.1,1294.87,1296.13,1297.7,1298.8,1299.63,1300.63,1300.8,1302.13,1302.97,1305.13,1306.87,1309.27,1309.43,1309.6,1310.63,"	-1
0	2	incorrect	15	1084 CTE	"9,-1,"	"1290.67,1301.47,1301.83,1302.57,1305.83,1306.57,1307.97,1308.97,1310.2,"	-1
0	3	incorrect	15	1084 CTE	"6,2,"	"1288.63,1289.63,1290.4,1291.77,1295.13,1303.47,1314.27,1314.53,"	-1
0	4	incorrect	15	1084 CTE	"3,-1,"	"1292.13,1293.53,1294.37,"	-1
1	5	correct	15	1084 CTE	"13,-1,"	"1291.03,1296.93,1300.13,1301.07,1301.23,1303.77,1304.2,1306.1,1307.43,1308.63,1309.9,1311.07,1311.23,"	25.0667
0	6	incorrect	15	1084 CTE	"9,-1,"	"1291.4,1296.6,1297.33,1298.17,1298.5,1299.2,1304.63,1311.97,1312.23,"	-1
0	7	incorrect	15	1084 CTE	"3,-1,"	"1292.53,1293.27,1295.37,"	-1
0	1	MasterImage	16	1084 CTE	"13,-1,"	"1314.7,1315.03,1315.93,1317.43,1318.17,1318.33,1320.63,1322,1323.47,1324.6,1325.3,1327.57,1328.97,"	-1
1	2	correct	16	1084 CTE	"9,1,"	"1317,1317.73,1318.67,1318.83,1321.33,1323.07,1328.17,1329.27,1329.47,1331.83,"	16.6
0	3	incorrect	16	1084 CTE	"9,-1,"	"1315.6,1316.6,1319.77,1321.8,1322.3,1323.8,1325.03,1326.47,1328.57,"	-1
0	4	incorrect	16	1084 CTE	"6,-1,"	"1319.1,1319.27,1320.03,1320.2,1321,1322.6,"	-1
0	5	incorrect	16	1084 CTE	"5,-1,"	"1326.97,1327.23,1327.97,1329.8,1330,"	-1
0	6	incorrect	16	1084 CTE	"3,-1,"	"1324.17,1325.77,1326,"	-1
0	7	incorrect	16	1084 CTE	"1,-1,"	"1322.8,"	-1
0	1	MasterImage	17	1084 CTE	"10,1,-1,"	"1332.47,1332.63,1333.83,1334.9,1336.4,1337.7,1339.6,1340.47,1341.8,1342.93,1346.93,"	-1
0	2	incorrect	17	1084 CTE	"3,-1,-1,"	"1335.6,1336.17,1336.77,"	-1
0	3	incorrect	17	1084 CTE	"6,2,2,"	"1332.3,1333.33,1333.5,1334.27,1334.67,1335.93,1346.47,1347.93,1350.83,1351.1,"	-1
1	4	incorrect	17	1084 CTE	"4,-1,-1,"	"1337.2,1338.1,1342.57,1343.2,"	13.5333
0	5	incorrect	17	1084 CTE	"3,-1,-1,"	"1341.13,1342.17,1342.33,"	-1
2	6	correct	17	1084 CTE	"6,3,-1,"	"1339.03,1339.2,1340.07,1340.8,1343.5,1343.8,1346.27,1347.2,1347.47,"	-1
0	7	incorrect	17	1084 CTE	"2,1,-1,"	"1338.57,1338.83,1348.33,"	-1
0	1	MasterImage	18	1084 CTE	"21,-1,"	"1351.67,1352.4,1353.37,1354.13,1355.6,1357.03,1358.13,1358.3,1359.43,1360.9,1361.93,1363.23,1364.63,1365.63,1367.53,1367.7,1368.67,1370.3,1371.77,1373.07,1373.67,"	-1
0	2	incorrect	18	1084 CTE	"4,-1,"	"1352.93,1353.8,1354.53,1373.27,"	-1
0	3	incorrect	18	1084 CTE	"6,1,"	"1351.37,1352.1,1352.73,1361.23,1363.57,1366.63,1377.07,"	-1
0	4	incorrect	18	1084 CTE	"7,-1,"	"1355.03,1355.97,1366.97,1369.6,1370.67,1371.3,1372.37,"	-1
0	5	incorrect	18	1084 CTE	"4,-1,"	"1360.3,1361.6,1362.4,1362.57,"	-1
0	6	incorrect	18	1084 CTE	"6,-1,"	"1358.8,1363.9,1364.13,1365.07,1366.1,1366.4,"	-1
1	7	correct	18	1084 CTE	"12,-1,"	"1356.33,1357.47,1357.63,1367.2,1368.03,1369.23,1370.9,1372.1,1372.87,1374.33,1374.5,1374.87,"	25.1666
0	1	MasterImage	19	1084 CTE	"15,1,"	"1377.87,1380.77,1382.03,1384.13,1385.8,1387.97,1389.1,1390,1391.67,1393.3,1394.63,1396.6,1398.73,1399.93,1400.2,1404.33,"	-1
0	2	incorrect	19	1084 CTE	"4,-1,"	"1390.47,1392.23,1393.97,1395.03,"	-1
0	3	incorrect	19	1084 CTE	"5,-1,"	"1377.53,1378.73,1386.57,1388.57,1400.37,"	-1
1	4	correct	19	1084 CTE	"10,-1,"	"1380.03,1380.2,1380.97,1383,1384.57,1386.2,1387.03,1387.2,1397.47,1400.93,"	26.1
0	5	incorrect	19	1084 CTE	"5,-1,"	"1395.7,1397.1,1398.07,1399.27,1401.3,"	-1
0	6	incorrect	19	1084 CTE	"6,1,"	"1386.8,1387.43,1387.7,1388.83,1389.57,1401.5,1404.07,"	-1
0	7	incorrect	19	1084 CTE	"5,-1,"	"1381.2,1382.43,1382.6,1383.4,1385.27,"	-1
0	1	MasterImage	20	1084 CTE	"30,-1,"	"1404.63,1405.17,1406.27,1406.47,1408.1,1409.03,1410.2,1411.4,1413.3,1413.67,1416.43,1416.7,1417.97,1418.13,1420.47,1422.07,1422.33,1423.53,1425.1,1426.47,1428.1,1429.8,1430,1430.63,1430.93,1432.5,1434.57,1436.97,1437.17,1438.07,"	-1
1	2	correct	20	1084 CTE	"9,1,"	"1420,1421.2,1421.37,1427.3,1429.33,1432.97,1434.17,1435.9,1438.57,1441.8,"	36.5667
0	3	incorrect	20	1084 CTE	"11,-1,"	"1405.67,1412.13,1412.47,1413.97,1415.2,1419.33,1419.57,1428.47,1431.63,1433.57,1437.4,"	-1
0	4	incorrect	20	1084 CTE	"4,-1,"	"1406.9,1407.1,1410.67,1411.87,"	-1
0	5	incorrect	20	1084 CTE	"7,-1,"	"1422.53,1424.13,1425.83,1426.93,1439.37,1440.33,1440.5,"	-1
0	6	incorrect	20	1084 CTE	"3,-1,"	"1415.4,1417.03,1418.9,"	-1
0	7	incorrect	20	1084 CTE	"3,-1,"	"1407.33,1408.53,1409.77,"	-1
0	1	MasterImage	21	1084 CTE	"25,-1,-1,"	"1442.67,1444.07,1444.8,1445.8,1446,1447.07,1448.37,1451.4,1452.6,1452.97,1454.37,1454.93,1459.5,1463.1,1463.77,1466.47,1466.83,1468.53,1468.83,1469.87,1471,1472.23,1474,1475.37,1476.8,"	-1
0	2	incorrect	21	1084 CTE	"7,-1,-1,"	"1442.23,1443.4,1444.47,1449.07,1457.2,1458.27,1460.2,"	-1
0	3	incorrect	21	1084 CTE	"17,-1,1,"	"1443.6,1445.07,1447.73,1448.7,1450.3,1456.33,1458.03,1459.97,1460.43,1462.13,1462.3,1462.53,1463.5,1464.23,1464.87,1476.3,1476.5,1483.27,"	-1
1	4	incorrect	21	1084 CTE	"21,-1,-1,"	"1445.3,1445.47,1446.33,1446.5,1447.3,1449.57,1449.93,1455.17,1455.57,1460.77,1465.27,1465.57,1470.37,1470.57,1471.3,1472.57,1472.9,1474.83,1475.67,1475.87,1477.23,"	38.0333
0	5	incorrect	21	1084 CTE	"2,-1,-1,"	"1450.53,1461.27,"	-1
2	6	correct	21	1084 CTE	"11,-1,-1,"	"1466.07,1467.1,1467.53,1467.73,1468.1,1469.27,1473.13,1477.77,1478.53,1479.3,1479.5,"	-1
0	7	incorrect	21	1084 CTE	"5,2,-1,"	"1450.83,1451.9,1453.47,1456,1473.5,1480.63,1482.03,"	-1
0	1	MasterImage	1	1085 CTE	"2,-1,"	"1619.73,1620.17,"	-1
0	2	incorrect	1	1085 CTE	"-1,-1,"	-1	-1
0	3	incorrect	1	1085 CTE	"2,-1,"	"1619.57,1622.37,"	-1
0	4	incorrect	1	1085 CTE	"1,-1,"	"1622.57,"	-1
0	5	incorrect	1	1085 CTE	"-1,-1,"	-1	-1
0	6	incorrect	1	1085 CTE	"1,-1,"	"1621.4,"	-1
1	7	correct	1	1085 CTE	"5,-1,"	"1621.03,1622.87,1623.07,1623.33,1623.6,"	5.8
0	1	MasterImage	2	1085 CTE	"5,7,-1,"	"1626.87,1628.17,1629.03,1632.7,1634.83,1640.13,1641.13,1641.33,1642.93,1644.67,1646.3,1649.67,"	-1
1	2	incorrect	2	1085 CTE	"2,1,-1,"	"1634.27,1635.6,1640.7,"	12.4333
2	3	correct	2	1085 CTE	"1,12,-1,"	"1626.7,1641.63,1643.87,1645.43,1645.63,1645.87,1647.07,1647.57,1647.9,1648.1,1648.6,1648.87,1649.23,"	-1
0	4	incorrect	2	1085 CTE	"-1,-1,-1,"	-1	-1
0	5	incorrect	2	1085 CTE	"1,2,-1,"	"1636.7,1639.17,1650.2,"	-1
0	6	incorrect	2	1085 CTE	"-1,1,-1,"	"1648.33,"	-1
0	7	incorrect	2	1085 CTE	"2,-1,-1,"	"1626.1,1626.5,"	-1
0	1	MasterImage	3	1085 CTE	"3,-1,"	"1660.33,1661.33,1661.5,"	-1
0	2	incorrect	3	1085 CTE	"2,-1,"	"1656,1657.53,"	-1
0	3	incorrect	3	1085 CTE	"2,-1,"	"1653.3,1655,"	-1
0	4	incorrect	3	1085 CTE	"2,-1,"	"1659.7,1662.63,"	-1
0	5	incorrect	3	1085 CTE	"1,-1,"	"1658.1,"	-1
0	6	incorrect	3	1085 CTE	"1,-1,"	"1663.83,"	-1
1	7	correct	3	1085 CTE	"6,-1,"	"1660.67,1661.77,1662.83,1663.07,1663.3,1664.33,"	12.2667
0	1	MasterImage	4	1085 CTE	"9,-1,"	"1666.8,1667.3,1667.5,1669.67,1672.7,1673.9,1675.23,1675.4,1676.6,"	-1
0	2	incorrect	4	1085 CTE	"1,-1,"	"1671.27,"	-1
0	3	incorrect	4	1085 CTE	"1,-1,"	"1667.77,"	-1
1	4	correct	4	1085 CTE	"5,-1,"	"1673.4,1674.5,1674.77,1675.93,1677.03,"	13.1333
0	5	incorrect	4	1085 CTE	"1,-1,"	"1671.67,"	-1
0	6	incorrect	4	1085 CTE	"2,-1,"	"1677.67,1677.97,"	-1
0	7	incorrect	4	1085 CTE	"-1,-1,"	-1	-1
0	1	MasterImage	5	1085 CTE	"6,-1,"	"1681.07,1687.97,1689.9,1696.4,1697.2,1705.07,"	-1
0	2	incorrect	5	1085 CTE	"1,-1,"	"1686.33,"	-1
0	3	incorrect	5	1085 CTE	"16,-1,"	"1680.63,1682.03,1683.43,1687.37,1687.77,1688.67,1690.43,1692.7,1693.9,1694.1,1695.37,1696.77,1699.7,1703.27,1703.47,1703.87,"	-1
0	4	incorrect	5	1085 CTE	"2,-1,"	"1690.7,1691.53,"	-1
1	5	correct	5	1085 CTE	"6,-1,"	"1700.8,1701.83,1706.07,1707.33,1707.5,1708.97,"	31.0334
0	6	incorrect	5	1085 CTE	"4,1,"	"1689.13,1696.6,1709.77,1709.97,1712.37,"	-1
0	7	incorrect	5	1085 CTE	"2,-1,"	"1697.5,1698.07,"	-1
0	1	MasterImage	6	1085 CTE	"-1,-1,"	-1	-1
1	2	correct	6	1085 CTE	"12,-1,"	"1714.83,1716,1717.17,1720.63,1721.1,1724.3,1725.5,1730.1,1730.3,1731.77,1732.93,1734.33,"	25.2333
0	3	incorrect	6	1085 CTE	"4,-1,"	"1717.73,1719.57,1719.73,1721.43,"	-1
0	4	incorrect	6	1085 CTE	"3,-1,"	"1718.17,1721.8,1723.5,"	-1
0	5	incorrect	6	1085 CTE	"4,-1,"	"1728.37,1729.13,1731.5,1736.27,"	-1
0	6	incorrect	6	1085 CTE	"-1,1,"	"1738.43,"	-1
0	7	incorrect	6	1085 CTE	"2,-1,"	"1718.43,1718.6,"	-1
0	1	MasterImage	7	1085 CTE	"-1,-1,"	-1	-1
0	2	incorrect	7	1085 CTE	"3,-1,"	"1740.13,1741.43,1745.23,"	-1
1	3	correct	7	1085 CTE	"2,-1,"	"1744.97,1746.33,"	15.4667
0	4	incorrect	7	1085 CTE	"1,-1,"	"1743.23,"	-1
0	5	incorrect	7	1085 CTE	"3,-1,"	"1742.5,1751.83,1753.2,"	-1
0	6	incorrect	7	1085 CTE	"1,-1,"	"1743.9,"	-1
0	7	incorrect	7	1085 CTE	"1,-1,"	"1743.7,"	-1
0	1	MasterImage	8	1085 CTE	"-1,-1,"	-1	-1
0	2	incorrect	8	1085 CTE	"2,-1,"	"1756.87,1761.77,"	-1
0	3	incorrect	8	1085 CTE	"-1,-1,"	-1	-1
0	4	incorrect	8	1085 CTE	"1,-1,"	"1759.33,"	-1
0	5	incorrect	8	1085 CTE	"1,-1,"	"1758,"	-1
0	6	incorrect	8	1085 CTE	"-1,-1,"	-1	-1
1	7	correct	8	1085 CTE	"8,1,"	"1758.93,1760.8,1762.83,1763.7,1763.93,1764.37,1764.57,1765.83,1766.6,"	10.7
0	1	MasterImage	9	1085 CTE	"5,-1,"	"1767.33,1768.97,1772.63,1774.23,1783.7,"	-1
0	2	incorrect	9	1085 CTE	"3,-1,"	"1770.73,1772,1772.2,"	-1
0	3	incorrect	9	1085 CTE	"4,-1,"	"1771.67,1773,1777.37,1787.23,"	-1
0	4	incorrect	9	1085 CTE	"7,-1,"	"1777.63,1779.97,1780.13,1781.4,1781.87,1782.13,1785.83,"	-1
1	5	correct	9	1085 CTE	"7,-1,"	"1773.37,1773.63,1776.3,1776.9,1777.07,1789.8,1790.17,"	27.7333
0	6	incorrect	9	1085 CTE	"2,1,"	"1791.5,1793.27,1795.27,"	-1
0	7	incorrect	9	1085 CTE	"1,-1,"	"1784.63,"	-1
0	1	MasterImage	10	1085 CTE	"-1,-1,"	-1	-1
1	2	correct	10	1085 CTE	"14,-1,"	"1797,1798.7,1805.53,1805.97,1809.03,1809.67,1810.93,1812.67,1813.17,1815.43,1817.3,1818.6,1819.5,1819.83,"	28.4334
0	3	incorrect	10	1085 CTE	"1,-1,"	"1803.57,"	-1
0	4	incorrect	10	1085 CTE	"4,-1,"	"1800.33,1801.2,1813.77,1814.57,"	-1
0	5	incorrect	10	1085 CTE	"5,-1,"	"1806.7,1808.73,1811.37,1811.8,1823.53,"	-1
0	6	incorrect	10	1085 CTE	"2,-1,"	"1802.03,1802.3,"	-1
0	7	incorrect	10	1085 CTE	"5,-1,"	"1801.63,1814.17,1814.33,1815.77,1815.97,"	-1
0	1	MasterImage	11	1085 CTE	"-1,1,-1,"	"1882.9,"	-1
0	2	incorrect	11	1085 CTE	"2,-1,-1,"	"1829.8,1831.37,"	-1
0	3	incorrect	11	1085 CTE	"-1,5,-1,"	"1855.23,1856.4,1860.1,1860.4,1892.27,"	-1
0	4	incorrect	11	1085 CTE	"4,5,-1,"	"1832.43,1832.63,1833.67,1834.83,1886.43,1886.77,1888.77,1892.9,1894.97,"	-1
0	5	incorrect	11	1085 CTE	"1,11,-1,"	"1830.37,1863.9,1865.77,1867.33,1869,1869.47,1875.53,1875.93,1876.77,1878.8,1880.77,1880.97,"	-1
2	6	correct	11	1085 CTE	"-1,12,-1,"	"1843.87,1847,1856.77,1857.17,1858.1,1859.67,1860.67,1860.9,1872.43,1890.03,1892.5,1894.33,"	-1
1	7	incorrect	11	1085 CTE	"4,4,-1,"	"1835.87,1836.03,1837.87,1840.77,1844.97,1885.53,1885.83,1896.67,"	17.5666
0	1	MasterImage	12	1085 CTE	"1,-1,"	"1919.07,"	-1
0	2	incorrect	12	1085 CTE	"5,-1,"	"1907.4,1908.5,1908.7,1908.93,1909.93,"	-1
1	3	correct	12	1085 CTE	"-1,-1,"	-1	26.5
0	4	incorrect	12	1085 CTE	"5,-1,"	"1903.07,1913.67,1913.87,1914.1,1914.3,"	-1
0	5	incorrect	12	1085 CTE	"3,-1,"	"1912,1915.63,1923.8,"	-1
0	6	incorrect	12	1085 CTE	"3,-1,"	"1903.77,1903.93,1918,"	-1
0	7	incorrect	12	1085 CTE	"1,-1,"	"1903.5,"	-1
0	1	MasterImage	13	1085 CTE	"-1,-1,"	-1	-1
0	2	incorrect	13	1085 CTE	"2,-1,"	"1927.27,1930.3,"	-1
0	3	incorrect	13	1085 CTE	"-1,-1,"	-1	-1
0	4	incorrect	13	1085 CTE	"1,-1,"	"1938.3,"	-1
0	5	incorrect	13	1085 CTE	"2,-1,"	"1933.03,1942.7,"	-1
0	6	incorrect	13	1085 CTE	"1,-1,"	"1944.07,"	-1
